Ano	ID_da_mesoregiao	Nome_da_mesoregiao	Valor_bruto_agropecuaria	Valor_bruto_industria	Valor_bruto_servicos	Valor_bruto_administracao	Valor_bruto_total	Impostos	PIB	Populacao	PIB_per_capita
2012	5004	Sudoeste de Mato Grosso do Sul	4557033.0	2787474.0	6638370.0	3477642.0	17460516.0	2020758.0	19481269.0	850966.0	776837.14
2012	5001	Pantanais Sul Mato-grossense	575463.0	819700.0	1373386.0	1040397.0	3808944.0	352057.0	4161001.0	247351.0	95350.28000000001
2012	5104	Centro-Sul Mato-grossense	711325.0	3572968.0	12030607.0	3754668.0	20069563.0	3662989.0	23732552.0	1064986.0	233872.64999999997
2012	5102	Nordeste Mato-grossense	1934510.0	468234.0	1850960.0	1044439.0	5298137.0	517006.0	5815144.0	284350.0	525283.0
2012	5101	Norte Mato-grossense	9472789.0	3731245.0	9323064.0	3614713.0	26141818.0	2765712.0	28907522.0	978153.0	1733853.1300000001
2012	5105	Sudeste Mato-grossense	3647116.0	2222459.0	5512256.0	1712949.0	13094779.0	1662158.0	14756938.0	461328.0	639845.6100000002
2012	5103	Sudoeste Mato-grossense	1666029.0	1069567.0	1926284.0	1183982.0	5845860.0	607665.0	6453529.0	326519.0	437933.1400000001
2012	5203	Centro Goiano	1667331.0	15195708.0	35902424.0	9205495.0	61970955.0	9586164.0	71557129.0	3135537.0	1160025.07
2012	5204	Leste Goiano	2006462.0	1970712.0	5522667.0	3222749.0	12722593.0	1101303.0	13823898.0	1197873.0	413606.9900000001
2012	5205	Sul Goiano	8691885.0	11347933.0	14132992.0	4130370.0	38303183.0	4993101.0	43296286.0	1305037.0	2441573.7
2012	5202	Norte Goiano	707437.0	2595470.0	1732829.0	902095.0	5937829.0	329838.0	6267667.0	295874.0	544952.79
2012	5201	Noroeste Goiano	1003063.0	644032.0	1232915.0	661910.0	3541923.0	270930.0	3812853.0	220675.0	398515.63
2012	5301	Distrito Federal	493362	9705774	67883270	60179416	138261823	25839514	164101336	2648532	61959.36
2013	1102	Leste Rondoniense	2515814.0	2235998.0	5661131.0	4767324.0	15180261.0	1654230.0	16834497.0	1034578.0	623202.7499999999
2013	1101	Madeira-Guaporé	813852.0	3104853.0	5329201.0	3258495.0	12506402.0	1780514.0	14286915.0	693636.0	136215.51
2013	1202	Vale do Acre	839285.0	988181.0	3745405.0	2840169.0	8413040.0	899525.0	9312563.0	560579.0	178537.99
2013	1201	Vale do Juruá	342787.0	118882.0	499743.0	1109071.0	2070483.0	90882.0	2161366.0	215884.0	73383.54000000001
2013	1303	Centro Amazonense	3615935.0	25150522.0	24797131.0	9905545.0	63469138.0	14163942.0	77633075.0	2988522.0	345011.95
2013	1302	Sudoeste Amazonense	691947.0	113165.0	348401.0	1272114.0	2425624.0	34702.0	2460325.0	380051.0	105859.68999999999
2013	1304	Sul Amazonense	749881.0	118993.0	377013.0	984565.0	2230451.0	41133.0	2261794.0	308565.0	71235.20000000001
2013	1301	Norte Amazonense	108071.0	36747.0	108212.0	433755.0	686784.0	9250.0	696034.0	130783.0	34362.64
2013	1401	Norte de Roraima	202417.0	981428.0	2710720.0	3204955.0	7099520.0	598095.0	7697614.0	393078.0	103777.87000000001
2013	1402	Sul de Roraima	181695.0	97256.0	200744.0	760115.0	1239807.0	73304.0	1313111.0	94994.0	95399.75
2013	1504	Nordeste Paraense	4747178.0	1074615.0	3130088.0	4830848.0	13782735.0	682239.0	14464972.0	1874016.0	371816.8700000001
2013	1506	Sudeste Paraense	4118259.0	25097543.0	9586617.0	5094265.0	43896676.0	2613125.0	46509807.0	1777809.0	663804.1699999999
2013	1502	Marajó	909654.0	147549.0	504390.0	1482219.0	3043817.0	93585.0	3137402.0	517050.0	95016.88000000002
2013	1501	Baixo Amazonas	2619764.0	1521608.0	2676132.0	2070611.0	8888115.0	567506.0	9455622.0	764137.0	176113.30000000002
2013	1505	Sudoeste Paraense	1336853.0	1981640.0	1810578.0	1413187.0	6542258.0	609171.0	7151430.0	530224.0	161793.15
2013	1503	Metropolitana de Belém	800916.0	6807128.0	20471805.0	6163215.0	34243068.0	6262547.0	40505618.0	2536493.0	137304.99000000002
2013	1602	Sul do Amapá	154533.0	1467412.0	4572223.0	4782326.0	10976495.0	969212.0	11945704.0	675165.0	169080.39
2013	1601	Norte do Amapá	99397.0	81695.0	170798.0	427693.0	779582.0	38200.0	817781.0	59831.0	70084.87000000001
2013	1701	Ocidental do Tocantins	1596614.0	2085013.0	4524015.0	4244214.0	12449856.0	1159418.0	13609275.0	920884.0	1241693.0499999998
2013	1702	Oriental do Tocantins	1117798.0	1510506.0	3820498.0	2742386.0	9191179.0	996203.0	10187384.0	557280.0	627396.5700000002
2013	2102	Oeste Maranhense	1654120.0	1817156.0	5627492.0	3182841.0	12281611.0	1265997.0	13547605.0	1453852.0	338457.16000000003
2013	2104	Leste Maranhense	812820.0	762852.0	3009167.0	2964946.0	7549788.0	537511.0	8087301.0	1376500.0	224645.95999999996
2013	2101	Norte Maranhense	1247294.0	5879222.0	14177808.0	5775556.0	27079881.0	5024746.0	32104628.0	2712747.0	319105.87
2013	2105	Sul Maranhense	2114718.0	1262770.0	1984960.0	750738.0	6113186.0	418215.0	6531400.0	321259.0	345256.48000000004
2013	2103	Centro Maranhense	1005897.0	1654634.0	2395063.0	1948826.0	7004422.0	419487.0	7423905.0	929943.0	349724.2000000001
2013	2204	Sudeste Piauiense	219315.0	227536.0	1311635.0	1574423.0	3332907.0	308075.0	3640988.0	529283.0	364050.7700000001
2013	2202	Centro-Norte Piauiense	294944.0	2546544.0	8715898.0	4480404.0	16037797.0	2348265.0	18386061.0	1486063.0	350446.49999999994
2013	2203	Sudoeste Piauiense	1017208.0	419295.0	1551197.0	1620324.0	4607631.0	467151.0	5074786.0	521868.0	506127.3500000001
2013	2201	Norte Piauiense	243348.0	239303.0	1489473.0	1897715.0	3869838.0	311927.0	4181763.0	646952.0	170816.71000000002
2013	2307	Sul Cearense	479286.0	783782.0	3551162.0	2174926.0	6989160.0	679900.0	7669063.0	906382.0	158203.89
2013	2302	Norte Cearense	888445.0	1461474.0	2430157.0	2655510.0	7435584.0	760645.0	8196231.0	1047402.0	254421.26999999996
2013	2301	Noroeste Cearense	1119695.0	1633689.0	3640668.0	3437579.0	9831630.0	889289.0	10720921.0	1374664.0	281384.36
2013	2304	Sertões Cearenses	518206.0	438498.0	1895632.0	2142403.0	4994738.0	346687.0	5341421.0	892491.0	162849.44
2013	2305	Jaguaribe	1292105.0	834616.0	1748817.0	1374852.0	5250389.0	436924.0	5687313.0	544196.0	188090.07000000004
2013	2306	Centro-Sul Cearense	242523.0	209683.0	1146220.0	957564.0	2555988.0	235025.0	2791012.0	384899.0	83320.34999999999
2013	2303	Metropolitana de Fortaleza	339396.0	13985840.0	34518698.0	8968473.0	57812405.0	10818192.0	68630600.0	3628542.0	188684.8
2013	2402	Central Potiguar	232861.0	1396570.0	1708808.0	1599033.0	4195823.0	473066.0	4534109.0	399977.0	356375.05000000005
2013	2401	Oeste Potiguar	498500.0	4488195.0	4434357.0	3336876.0	12757924.0	1127936.0	13885855.0	875792.0	665924.9299999999
2013	2404	Leste Potiguar	606562.0	5291731.0	13833004.0	6071259.0	25802560.0	3751264.0	29553821.0	1647216.0	286390.38999999996
2013	2403	Agreste Potiguar	146970.0	436328.0	959464.0	1739524.0	3282281.0	262387.0	3544669.0	450974.0	325901.8200000001
2013	2501	Sertão Paraibano	346797.0	478265.0	2482066.0	3213554.0	6520676.0	568635.0	7089309.0	888887.0	550553.1100000001
2013	2503	Agreste Paraibano	757208.0	2017797.0	4364909.0	4457655.0	11597563.0	1257221.0	12854008.0	1249127.0	474675.7999999999
2013	2502	Borborema	171816.0	135635.0	578742.0	1163051.0	2049243.0	105847.0	2155085.0	308779.0	301509.14999999997
2013	2504	Mata Paraibana	570259.0	4701514.0	10101566.0	5446763.0	20820101.0	3458786.0	24278883.0	1467628.0	335261.1500000001
2013	2605	Metropolitana de Recife	222522.0	19668819.0	43588893.0	11123718.0	74603952.0	15410269.0	90014219.0	3862176.0	336460.83
2013	2601	Sertão Pernambucano	330311.0	704210.0	3148676.0	3087141.0	7270341.0	655176.0	7925518.0	1039687.0	266952.21
2013	2602	São Francisco Pernambucano	1062157.0	1003610.0	2976197.0	1832300.0	6874266.0	735708.0	7609970.0	619735.0	133119.22999999998
2013	2603	Agreste Pernambucano	1504176.0	2383327.0	8854244.0	6828135.0	19569891.0	2087660.0	21657551.0	2322485.0	507283.27000000014
2013	2604	Mata Pernambucana	1126043.0	2241276.0	5118973.0	4090970.0	12577259.0	1365734.0	13942992.0	1364467.0	367694.49
2013	2701	Sertão Alagoano	252344.0	242422.0	845261.0	1330447.0	2670475.0	148772.0	2819244.0	452863.0	151512.34999999998
2013	2703	Leste Alagoano	2480909.0	5254435.0	11855852.0	6162834.0	25754035.0	2934216.0	28688247.0	2191883.0	502041.6900000001
2013	2702	Agreste Alagoano	761736.0	428085.0	2230798.0	1862960.0	5283583.0	491456.0	5775038.0	656189.0	155423.03
2013	2803	Leste Sergipano	826309.0	6987298.0	11285203.0	5567017.0	24665830.0	3114411.0	27780237.0	1489106.0	672311.5599999999
2013	2802	Agreste Sergipano	638641.0	535329.0	1656049.0	1699601.0	4529622.0	442883.0	4972506.0	468652.0	172363.96
2013	2801	Sertão Sergipano	332435.0	553865.0	587005.0	939910.0	2413212.0	170030.0	2583246.0	237904.0	152922.68000000002
2013	2906	Centro Sul Baiano	1967187.0	2569121.0	8875426.0	6325817.0	19737550.0	1666119.0	21403666.0	2627307.0	740525.63
2013	2902	Vale São-Franciscano da Bahia	731041.0	1056459.0	3375868.0	2588010.0	7751377.0	582610.0	8333985.0	1039302.0	175822.42999999996
2013	2904	Nordeste Baiano	1938907.0	2597264.0	4754767.0	4081579.0	13372519.0	912564.0	14285080.0	1654262.0	456298.0100000002
2013	2903	Centro Norte Baiano	921803.0	4572251.0	10721045.0	5439214.0	21654314.0	2880826.0	24535137.0	2387081.0	536706.4
2013	2907	Sul Baiano	2621473.0	6490020.0	10741360.0	5503237.0	25356089.0	2250817.0	27606910.0	2136945.0	821519.6100000001
2013	2905	Metropolitana de Salvador	722313.0	23550700.0	48791541.0	10973208.0	79264568.0	17266027.0	95509414.0	4566702.0	569292.6500000001
2013	2901	Extremo Oeste Baiano	4199376.0	1429921.0	4874230.0	1642943.0	12146476.0	1023605.0	13170081.0	632538.0	375623.82
2013	3105	Triângulo Mineiro/Alto Paranaíba	7411942.0	18218092.0	29122039.0	7358892.0	62110965.0	9547725.0	71658692.0	2274420.0	1931590.6899999995
2013	3106	Central Mineira	1274694.0	1462872.0	2957463.0	1350822.0	7045848.0	673039.0	7718888.0	432688.0	455773.67
2013	3112	Zona da Mata	1831238.0	7119210.0	16888392.0	6949487.0	32788352.0	3885722.0	36674063.0	2272725.0	1538572.6900000002
2013	3108	Vale do Rio Doce	1145149.0	7746459.0	11131397.0	5240022.0	25263033.0	2653096.0	27916129.0	1690428.0	953551.5100000001
2013	3109	Oeste de Minas	1391143.0	4917762.0	8110474.0	3121614.0	17540982.0	2010736.0	19551720.0	1011376.0	785865.81
2013	3104	Vale do Mucuri	364521.0	482246.0	1836304.0	1162626.0	3845696.0	262479.0	4108173.0	398126.0	183071.65000000005
2013	3102	Norte de Minas	1937578.0	3185995.0	7473335.0	4973395.0	17570302.0	1557745.0	19128046.0	1686913.0	737253.63
2013	3110	Sul/Sudoeste de Minas	3774527.0	10914581.0	24249724.0	7905288.0	46844128.0	7098907.0	53943037.0	2556874.0	2234510.6999999993
2013	3111	Campo das Vertentes	716952.0	2016892.0	4144337.0	1774562.0	8652740.0	968822.0	9621557.0	581224.0	545523.81
2013	3103	Jequitinhonha	642066.0	535286.0	2030963.0	2117873.0	5326186.0	238421.0	5564608.0	725358.0	370129.12000000017
2013	3107	Metropolitana de Belo Horizonte	1278230.0	72557026.0	97109853.0	22163943.0	193109056.0	29724019.0	222833078.0	6578179.0	2927659.5200000005
2013	3101	Noroeste de Minas	2295838.0	2013268.0	3148020.0	1256013.0	8713140.0	573773.0	9286911.0	385045.0	384809.91000000003
2013	3203	Central Espírito-santense	1089077.0	14970925.0	26852597.0	8206272.0	51118872.0	16122175.0	67241047.0	2179825.0	593366.28
2013	3201	Noroeste Espírito-santense	604285.0	1368521.0	2607078.0	1637552.0	6217437.0	696770.0	6914206.0	444486.0	228367.31999999998
2013	3204	Sul Espírito-santense	639206.0	16671779.0	6309204.0	2350668.0	25970856.0	1123068.0	27093923.0	608520.0	1263734.58
2013	3202	Litoral Norte Espírito-santense	848793.0	6518440.0	4519107.0	2488462.0	14374802.0	1650368.0	16025169.0	606535.0	292121.31
2013	3305	Sul Fluminense	297564.0	15698544.0	16465632.0	6641808.0	39103550.0	7736082.0	46839633.0	1092695.0	762408.4700000001
2013	3301	Noroeste Fluminense	319068.0	712406.0	2245569.0	1887626.0	5164672.0	438544.0	5602086.0	322169.0	210522.88999999998
2013	3304	Baixadas	154865.0	25431902.0	14349113.0	4972347.0	44908228.0	1382892.0	46291121.0	757683.0	549352.9800000001
2013	3303	Centro Fluminense	413759.0	2539906.0	4373641.0	2892370.0	10219680.0	1371805.0	11591482.0	488177.0	359347.19
2013	3306	Metropolitana do Rio de Janeiro	682786.0	64466636.0	210553204.0	71848106.0	347550739.0	77480455.0	425031192.0	12823083.0	709917.4700000002
2013	3302	Norte Fluminense	574428.0	53897976.0	26815569.0	6725610.0	88013581.0	4856977.0	92870559.0	885372.0	785991.01
2013	3508	Presidente Prudente	1883175.0	3903597.0	9699829.0	2874520.0	18361118.0	1580764.0	19941879.0	886566.0	1054064.0200000003
2013	3501	São José do Rio Preto	3265115.0	8055359.0	21938135.0	5510729.0	38769341.0	3982618.0	42751956.0	1657336.0	2395375.92
2013	3507	Campinas	2334244.0	41490082.0	81442094.0	14019301.0	136789491.0	33051718.0	169841213.0	4038220.0	1538590.5600000005
2013	3504	Bauru	2324566.0	9462134.0	20325614.0	4933402.0	37045728.0	4423624.0	41469355.0	1537578.0	1160878.1900000002
2013	3506	Piracicaba	996154.0	17477017.0	24116253.0	4915681.0	47505104.0	9208068.0	56713174.0	1461803.0	824678.48
2013	3511	Itapetininga	2260059.0	4780566.0	7634497.0	2766864.0	17441988.0	2013215.0	19454552.0	870176.0	637989.7899999999
2013	3502	Ribeirão Preto	4178636.0	13706492.0	38044660.0	8485547.0	64415334.0	7539888.0	71952647.0	2521945.0	1594713.1000000003
2013	3503	Araçatuba	1483884.0	3770673.0	8879970.0	2459385.0	16593917.0	1619090.0	18213008.0	733464.0	755188.13
2013	3512	Macro Metropolitana Paulista	2130575.0	34446133.0	58915042.0	9349588.0	104841344.0	23119607.0	127960952.0	2829915.0	1293655.9300000002
2013	3509	Marília	956359.0	2260207.0	6030235.0	1531049.0	10777849.0	1231103.0	12008956.0	459725.0	455419.05
2013	3505	Araraquara	1055360.0	7412926.0	12059390.0	2835587.0	23363266.0	3169665.0	26532930.0	860294.0	469748.58999999997
2013	3513	Vale do Paraíba Paulista	374111.0	25668784.0	36705251.0	8063937.0	70812083.0	15791090.0	86603171.0	2406735.0	882909.15
2013	3515	Metropolitana de São Paulo	1064106.0	146590402.0	590626143.0	70887229.0	809167875.0	187443025.0	996610900.0	22332239.0	1593746.7500000002
2013	3510	Assis	1451953.0	2609216.0	6384689.0	1923118.0	12368972.0	1109249.0	13476322.0	580757.0	809723.1600000001
2013	3514	Litoral Sul Paulista	699222.0	3935038.0	4881921.0	1656626.0	11172813.0	534589.0	11707400.0	486916.0	546824.83
2013	4104	Norte Pioneiro Paranaense	2552862.0	1625354.0	3939480.0	1769329.0	9887029.0	687449.0	10574477.0	562879.0	860348.4199999999
2013	4110	Metropolitana de Curitiba	2151457.0	34589367.0	68269482.0	12713625.0	117231175.0	28315250.0	145546427.0	3715885.0	923936.94
2013	4102	Centro Ocidental Paranaense	2118870.0	1086655.0	3396044.0	1105671.0	7707238.0	670357.0	8377595.0	341425.0	614838.2500000001
2013	4101	Noroeste Paranaense	2617131.0	3088653.0	5907938.0	2296672.0	13910399.0	1197524.0	15107921.0	709132.0	1260911.3500000003
2013	4103	Norte Central Paranaense	4370967.0	11444989.0	28970150.0	6901029.0	51687133.0	7053328.0	58740458.0	2154289.0	1724379.4200000002
2013	4107	Sudoeste Paranaense	2785138.0	3098039.0	5221813.0	1668860.0	12773857.0	1058391.0	13832244.0	518998.0	1033513.1300000001
2013	4106	Oeste Paranaense	5410994.0	9727305.0	16317401.0	4176747.0	35632449.0	3136155.0	38768603.0	1278531.0	1402862.45
2013	4109	Sudeste Paranaense	2643833.0	1226974.0	2776031.0	1320854.0	7967689.0	582449.0	8550138.0	424546.0	436445.35
2013	4105	Centro Oriental Paranaense	3031905.0	6023208.0	7748185.0	2295955.0	19099255.0	2238140.0	21337394.0	727753.0	375897.91000000003
2013	4108	Centro-Sul Paranaense	2232087.0	3578532.0	4232847.0	1738938.0	11782405.0	863490.0	12645896.0	564027.0	578667.8500000001
2013	4203	Serrana	1438047.0	2585745.0	3664992.0	1515938.0	9204720.0	966001.0	10170723.0	414705.0	664753.0599999998
2013	4201	Oeste Catarinense	5088963.0	9842085.0	15325258.0	4539720.0	34796034.0	4338051.0	39134095.0	1247136.0	3493115.670000001
2013	4204	Vale do Itajaí	1436008.0	14163064.0	26423343.0	6150820.0	48173238.0	12817814.0	60991054.0	1636605.0	1473675.4200000002
2013	4205	Grande Florianópolis	774993.0	5421466.0	16678177.0	3913427.0	26788067.0	5709166.0	32497236.0	1071218.0	509563.5700000001
2013	4202	Norte Catarinense	1805981.0	16840371.0	17361710.0	4768614.0	40776675.0	7190962.0	47967637.0	1291931.0	759993.9099999999
2013	4206	Sul Catarinense	1571985.0	6866373.0	9488633.0	3305898.0	21232894.0	2518617.0	23751505.0	972659.0	1067243.9100000001
2013	4306	Sudoeste Rio-grandense	3203343.0	1317205.0	6102380.0	2590673.0	13213598.0	986864.0	14200465.0	743459.0	465386.7200000001
2013	4301	Noroeste Rio-grandense	12550972.0	10132260.0	25309417.0	7489538.0	55482179.0	5821993.0	61304165.0	2011750.0	6087834.219999998
2013	4303	Centro Ocidental Rio-grandense	2536384.0	1213640.0	5936069.0	1970039.0	11656134.0	945828.0	12601958.0	557548.0	784114.4899999999
2013	4305	Metropolitana de Porto Alegre	2505964.0	32990964.0	75998544.0	18158822.0	129654294.0	25604212.0	155258505.0	4972942.0	2566737.2200000007
2013	4307	Sudeste Rio-grandense	2165944.0	3021708.0	9366809.0	3316902.0	17788748.0	2674858.0	20463605.0	947242.0	423491.20999999996
2013	4302	Nordeste Rio-grandense	2867864.0	14385543.0	15991295.0	4155559.0	37400262.0	6308960.0	43709225.0	1116341.0	1761017.27
2013	4304	Centro Oriental Rio-grandense	2953608.0	6466456.0	9186223.0	2863645.0	21469936.0	3284859.0	24754798.0	814761.0	1251591.0499999996
2013	5003	Leste de Mato Grosso do Sul	3382205.0	5896854.0	4174275.0	1882044.0	15335376.0	1705767.0	17041147.0	404837.0	827757.92
2013	5002	Centro Norte de Mato Grosso do Sul	1862980.0	3626830.0	12054140.0	4780725.0	22324674.0	3616060.0	25940735.0	1050633.0	367539.91000000003
2013	5004	Sudoeste de Mato Grosso do Sul	4948564.0	3160107.0	7253426.0	3975718.0	19337820.0	2242084.0	21579902.0	878357.0	867437.46
2013	5001	Pantanais Sul Mato-grossense	654265.0	850834.0	1572486.0	1171290.0	4248873.0	392543.0	4641418.0	253442.0	107148.12
2013	5104	Centro-Sul Mato-grossense	807089.0	4453833.0	12471548.0	4309610.0	22042078.0	3967223.0	26009301.0	1079556.0	270802.3
2013	5102	Nordeste Mato-grossense	2180937.0	614926.0	2059828.0	1209130.0	6064824.0	652256.0	6717081.0	290538.0	584605.1200000001
2013	5101	Norte Mato-grossense	9674537.0	4553085.0	10462704.0	4211610.0	28901923.0	3429260.0	32331182.0	1007710.0	1823801.6699999997
2013	5105	Sudeste Mato-grossense	3850021.0	2992473.0	6020785.0	1990405.0	14853687.0	1963448.0	16817132.0	472490.0	684637.04
2013	5103	Sudoeste Mato-grossense	1890945.0	1211807.0	2160555.0	1353969.0	6617278.0	720942.0	7338219.0	331819.0	472564.81999999995
2013	5203	Centro Goiano	2176313.0	17206903.0	38008248.0	10514150.0	67905608.0	10404847.0	78310452.0	3278933.0	1294856.2100000002
2013	5204	Leste Goiano	2198128.0	2411445.0	5982793.0	3712319.0	14304679.0	1245893.0	15550573.0	1258358.0	445328.9699999999
2013	5205	Sul Goiano	10153682.0	12203488.0	15112654.0	4743031.0	42212861.0	5193661.0	47406529.0	1364436.0	2641753.509999999
2013	5202	Norte Goiano	814668.0	1921037.0	1717399.0	1029402.0	5482505.0	353611.0	5836116.0	305386.0	477813.9199999999
2013	5201	Noroeste Goiano	1100273.0	731283.0	1317018.0	754056.0	3902630.0	293876.0	4196510.0	226935.0	432463.11999999994
2013	5301	Distrito Federal	612235	9690311	73716988	66783402	150802935	25103790	175906726	2789761	63054.41
2014	1102	Leste Rondoniense	2878519.0	2299057.0	6425744.0	5020501.0	16623819.0	1795256.0	18419077.0	1041596.0	679925.0299999999
2014	1101	Madeira-Guaporé	989010.0	3150706.0	6095931.0	3516718.0	13752365.0	1859540.0	15611905.0	706935.0	144662.18
2014	1202	Vale do Acre	947507.0	1228834.0	4642019.0	3122119.0	9940478.0	982323.0	10922802.0	571116.0	192693.61000000004
2014	1201	Vale do Juruá	377384.0	172682.0	623041.0	1235400.0	2408506.0	127388.0	2535894.0	218985.0	84248.37999999999
2014	1303	Centro Amazonense	3623933.0	24470389.0	26747024.0	11103869.0	65945209.0	14645252.0	80590465.0	3042705.0	348572.97000000015
2014	1302	Sudoeste Amazonense	648392.0	131548.0	456946.0	1429769.0	2666657.0	54022.0	2720634.0	385213.0	114685.88
2014	1304	Sul Amazonense	773304.0	146037.0	463409.0	1100028.0	2482779.0	57987.0	2540766.0	313343.0	80039.93
2014	1301	Norte Amazonense	135408.0	37569.0	147064.0	483175.0	803217.0	18164.0	816777.0	132482.0	40514.96
2014	1401	Norte de Roraima	195801.0	927882.0	3241912.0	3341055.0	7706645.0	665619.0	8372263.0	400257.0	105937.82
2014	1402	Sul de Roraima	190709.0	82153.0	236994.0	776527.0	1286384.0	85476.0	1371859.0	96679.0	97621.51
2014	1504	Nordeste Paraense	3770236.0	1218610.0	3605351.0	5299868.0	13894064.0	770276.0	14664340.0	1897478.0	364057.18
2014	1506	Sudeste Paraense	4251796.0	19600994.0	10529898.0	5779253.0	40161937.0	2805859.0	42967793.0	1813810.0	648037.7
2014	1502	Marajó	873561.0	161292.0	579558.0	1590489.0	3204903.0	105428.0	3310333.0	525347.0	98496.89
2014	1501	Baixo Amazonas	2214712.0	1667590.0	3104599.0	2249567.0	9236468.0	593391.0	9829861.0	771106.0	180651.06
2014	1505	Sudoeste Paraense	1631530.0	2574647.0	2420361.0	1564992.0	8191529.0	689554.0	8881083.0	535222.0	194439.18
2014	1503	Metropolitana de Belém	694572.0	8088725.0	22754384.0	6775054.0	38312734.0	6618801.0	44931535.0	2561917.0	155928.99999999997
2014	1602	Sul do Amapá	164090.0	1270737.0	5148855.0	5029605.0	11613288.0	993933.0	12607220.0	689594.0	168295.98000000004
2014	1601	Norte do Amapá	105232.0	22479.0	184796.0	446641.0	759150.0	33915.0	793066.0	61318.0	67938.28
2014	1701	Ocidental do Tocantins	1971827.0	1870635.0	4887099.0	4451810.0	13181373.0	1247361.0	14428733.0	929710.0	1340753.8
2014	1702	Oriental do Tocantins	1336712.0	1889567.0	4408312.0	2932752.0	10567337.0	1193252.0	11760590.0	567170.0	691621.35
2014	2102	Oeste Maranhense	1662044.0	2357323.0	6546867.0	3637054.0	14203289.0	1141430.0	15344715.0	1463312.0	381302.0700000001
2014	2104	Leste Maranhense	1040892.0	861966.0	3590217.0	3416370.0	8909450.0	554481.0	9463926.0	1386768.0	271375.08999999997
2014	2101	Norte Maranhense	1347464.0	7215781.0	16921548.0	6610622.0	32095413.0	5720936.0	37816350.0	2740651.0	367519.5399999999
2014	2105	Sul Maranhense	2270538.0	918385.0	2355963.0	884409.0	6429294.0	422763.0	6852057.0	324502.0	359357.76
2014	2103	Centro Maranhense	1063266.0	931805.0	2644024.0	2289798.0	6928889.0	436089.0	7364978.0	935651.0	315594.33999999997
2014	2204	Sudeste Piauiense	261855.0	409280.0	1532760.0	1743750.0	3947648.0	320855.0	4268501.0	530794.0	428787.23999999993
2014	2202	Centro-Norte Piauiense	373176.0	3958628.0	10228064.0	4972714.0	19532596.0	2523901.0	22056495.0	1491309.0	417540.8499999999
2014	2203	Sudoeste Piauiense	1602562.0	677649.0	1919156.0	1798601.0	5997978.0	558447.0	6556425.0	523486.0	642807.36
2014	2201	Norte Piauiense	286988.0	356754.0	1783041.0	2078747.0	4505528.0	336553.0	4842081.0	649129.0	196714.15
2014	2307	Sul Cearense	759013.0	1044243.0	4410403.0	2527499.0	8741160.0	781418.0	9522575.0	911776.0	204017.37
2014	2302	Norte Cearense	1145078.0	2031989.0	3031358.0	3103177.0	9311599.0	889012.0	10200525.0	1055630.0	310931.74
2014	2301	Noroeste Cearense	1201333.0	1742142.0	4481882.0	3969155.0	11394516.0	958194.0	12352709.0	1383915.0	330229.32000000007
2014	2304	Sertões Cearenses	691218.0	492630.0	2331337.0	2506023.0	6021208.0	373048.0	6394256.0	895750.0	195603.81999999995
2014	2305	Jaguaribe	1148305.0	939814.0	2123651.0	1563143.0	5774911.0	523070.0	6297981.0	546829.0	211143.86999999994
2014	2306	Centro-Sul Cearense	424026.0	232827.0	1404797.0	1094831.0	3156480.0	250251.0	3406727.0	385956.0	101035.50000000001
2014	2303	Metropolitana de Fortaleza	394539.0	14736135.0	40914335.0	10333901.0	66378913.0	11500777.0	77879688.0	3662935.0	216612.82
2014	2402	Central Potiguar	263054.0	1454689.0	1851516.0	1749462.0	4845580.0	488473.0	5334055.0	402315.0	450648.8600000001
2014	2401	Oeste Potiguar	492097.0	4105926.0	4703092.0	3563704.0	12864821.0	1158667.0	14023489.0	883340.0	683097.71
2014	2404	Leste Potiguar	640943.0	4983958.0	14745842.0	6622343.0	26993091.0	3867830.0	30860917.0	1668636.0	304910.7800000001
2014	2403	Agreste Potiguar	144657.0	488178.0	1028170.0	1870509.0	3531515.0	272605.0	3804122.0	454219.0	343655.4600000001
2014	2501	Sertão Paraibano	384166.0	522670.0	3068201.0	3542028.0	7517074.0	645951.0	8163021.0	893108.0	623800.13
2014	2503	Agreste Paraibano	650718.0	2058271.0	5395142.0	4909126.0	13013263.0	1443548.0	14456808.0	1254962.0	514767.14
2014	2502	Borborema	174797.0	142620.0	724907.0	1280313.0	2322636.0	125621.0	2448259.0	310745.0	335402.67000000004
2014	2504	Mata Paraibana	608313.0	5125287.0	12414608.0	5996116.0	24144323.0	3724069.0	27868391.0	1485070.0	373146.4
2014	2605	Metropolitana de Recife	238988.0	17966972.0	49700754.0	12782870.0	80689583.0	16163579.0	96853160.0	3890145.0	360000.76
2014	2601	Sertão Pernambucano	399695.0	732896.0	3678668.0	3484645.0	8295906.0	726049.0	9021951.0	1046088.0	301976.0099999999
2014	2602	São Francisco Pernambucano	941389.0	1073229.0	3492631.0	2075951.0	7583201.0	788486.0	8371687.0	628821.0	146933.27
2014	2603	Agreste Pernambucano	1628847.0	2360725.0	10328433.0	7728581.0	22046591.0	2303505.0	24350089.0	2340201.0	565569.2400000002
2014	2604	Mata Pernambucana	1227704.0	2661328.0	6134889.0	4681479.0	14705395.0	1840365.0	16545757.0	1372472.0	419859.00000000006
2014	2701	Sertão Alagoano	234670.0	219665.0	990432.0	1416194.0	2860959.0	151337.0	3012297.0	454864.0	158827.45
