ID_da_instituicao	Nome_da_instituicao	ID_do_estado	ID_da_mesoregiao	ID_da_microregiao	ID_do_municipio
000600000990	HOSPITAL ANA NERY RS	43	430004	430020	4316808
000600000990	INSTITUTO COHEN ORTOPEDIA REABILITACAO E MEDICINA DO ESPORTE	35	350015	350061	3550308
001600000999	INSTITUTO DE PATOLOGIA CLINICA DR JORGE FURTADO LTDA	31	310005	310022	3170107
000700000992	PROVISAO	25	250004	250022	2507507
002500000995	LABORATORIO CENTRAL DE SAUDE PUBLICA DA BAHIA	29	290005	290021	2927408
001900000994	CONSULTORIO NUTRICIONISTA PAULA OLIVO	42	420006	420020	4218806
002700000999	FONEC FONOAUDIOLOGIA E NEUROCIENCIA	35	350011	350042	3522307
000600000990	FACULDADE DE ESTUDOS ADMINISTRATIVOS	31	310007	310030	3106200
000300000995	CURSO ANGLO VESTIBULARES	35	350015	350061	3550308
001600000999	HUMANITTA MEDICINA DE REABILITACAO INTEGRAL	35	350009	350038	3529005
319000000000	INSTITUTO FEDERAL DE EDUCACAO CIENCIA E TECNOLOGIA DE SANTA CATARINA	42	420002	420006	4203808
000200000993	HOSPITAL E MATERNIDADE DE ABREU E LIMA	26	260005	260017	2600054
000500000999	QUALYFOCO CONSULTORIA	42	420001	420005	4204301
064000000007	INNOVA MATRIZ	43	430005	430025	4322004
434800000005	AGENCIA PAULISTA DE TECNOLOGIA DOS AGRONEGOCIOS	35	350012	350046	3552205
000900000996	HOSPITAL DA POLICIA MILITAR DE BELO HORIZONTE	31	310007	310030	3106200
000700000992	SOLUM CONULTORIA E PLANEJAMENTO DE ECOSSISTEMAS LTDA	52	520005	520018	5212253
000300000995	UNESP FACULDADE DE MEDICINA BOTUCATU	35	350004	350023	3507506
000400000997	WIDECELLS BRASIL	35	350007	350032	3501608
000400000997	LABORATORIO GERALDO LUSTOSA	31	310007	310030	3106200
000600000990	HOSPITAL MILITAR DE AREA DE CAMPO GRANDE	50	500002	500004	5002704
000700000992	JR ASSESSORIA VETERINARIA LTDA	43	430005	430023	4314803
000400000997	FEDERACAO DAS INDUSTRIAS DO ESTADO DO PARANA FIEP	41	410010	410037	4125506
000100000002	UNIVERSIDADE FEDERAL DO MARANHAO	21	210005	210020	2101400
002600000997	CEPETI CENTRO DE ESTUDOS E PESQUISAS EM TERAPIA INTENSIVA	41	410010	410037	4106902
000200000993	BRAZILIAN ROCKHOUNDS	35	350015	350060	3513009
000400000997	INSTITUTO DE PSIQUIATRIA DO PARANA	41	410010	410037	4106902
000600000990	IBIGEO GEOCIENCIA APLICADA	50	500002	500004	5002704
000600000990	PERICIA OFICIAL DE ALAGOAS	27	270003	270011	2704302
088200000008	BRASKEM CAMACARI ETENO	35	350015	350061	3550308
001100000990	FLORENCE ESCOLA TECNICA DOS PALMARES PE	26	260004	260015	2610004
047500000006	INSTITUTO FEDERAL SUL RIO GRANDENSE	43	430006	430030	4317103
000200000993	COOPERATIVA DE PRESTACAO DE SERVICOS E ASSISTENCIA TECNICA	23	230003	230016	2304400
520900000003	INSTITUTO FEDERAL DE EDUCACAO CIENCIA E TECNOLOGIA DO TRIANGULO MINEIRO	31	310005	310018	3170206
001100000990	ALPINA BRIGGS DEFESA AMBIENTAL	35	350015	350061	3550308
000200000993	AMERICASUL AEROAGRICOLA LTDA	51	510005	510019	5102678
000700000992	CLIVETER ELDORADO	31	310007	310030	3118601
000800000994	ESCOLA SUPERIOR DE PROPAGANDA EM MARKETING ESPM SUL	43	430005	430026	4314902
000500000999	COOPERATIVA AGRARIA XANXERE	42	420001	420003	4219507
000800000994	FIANDEIRA E TECELA	42	420001	420002	4216008
000800000994	ECONOBEL CONSULTORIA E PROJETOS AMBIENTAIS LTDA	43	430005	430026	4314902
001100000990	CONSULTORIO EDIFICIO MEDICAL CENTER	22	220002	220003	2211001
000400000997	UNIVERSIDADE LUTERANA DO BRASIL CANOAS	43	430005	430026	4304606
000600000990	NOVAGEN GENETICA LTDA	35	350007	350031	3522604
000400000997	FERTALON FERTILIZANTES LONDRINA LTDA	41	410003	410011	4113700
001000000998	FELIPE ALONSO OLMOS ME ZETESIS	35	350015	350061	3550308
001200000991	RENATO PERONI OFTALMOLOGIA	35	350004	350021	3525300
000500000999	REDE MEROS DO BRASIL	32	320003	320009	3205309
000400000997	AGROPECUARIA SANTA BARBARA XINGUARA LTDA	35	350015	350061	3550308
000400000997	CERPO	35	350015	350061	3550308
000200000993	SISTEMAS DE ENSINO ABRIL EDUCACAO	35	350015	350061	3550308
000200000993	SECRETARIA MUNICIPAL DE ASSISTENCIA SOCIAL DE ITAGUAI	33	330006	330017	3302007
000300000995	PETROLEO BRASILIEIRO S A	26	260005	260018	2607208
001500000997	UFSM CAMPUS DE FREDERICO WESTPHALEN	43	430001	430003	4308508
000800000994	PROVISAO HOSPITAL DE OLHOS	41	410003	410009	4115200
000200000993	CLINICA MARCELO SAID	35	350007	350032	3509502
000600000990	SANTA CLARA AGROCIENCIA INDL LTDA	35	350002	350013	3524303
001000000998	PSICLIN	53	530001	530001	5300108
000500000999	GRUPO LABRUNIER	26	260002	260005	2611101
000600000990	UNIVERSIDADE FEDERAL DO ESPIRITO SANTAO	32	320004	320011	3200201
001100000990	FUNDACAO ZOOBOTANICA DE PORTO ALEGRE	43	430005	430026	4314902
000900000996	CLINICA DE ONCOLOGIA E QUIMIOTERAPIA PARANA	41	410010	410037	4106902
040000000000	MINISTERIO DA AGRICULTURA PECUARIA E ABASTECIMENTO	43	430002	430016	4304804
063800000003	GOVERNO DO ESTADO DE SANTA CATARINA	42	420005	420016	4216602
001700000990	BALKIS INDUSTRIA E COMERCIO DE LATICINIOS LTDA	35	350003	350017	3548054
000200000993	SECRETARIA DE VIGILANCIA EM SAUDE	15	150003	150007	1500800
000400000997	METROHM PENSALAB INSTRUMENTACAO ANALITICA LTDA	35	350015	350061	3550308
000800000994	UNIVERSIDADE ESTADUAL PAULISTA CAMPUS JABOTICABAL	35	350002	350013	3524303
000700000992	CORE CENTRO DE ONCOLOGIA LTDA	42	420001	420004	4219309
000900000996	COSMED INDUSTRIA DE COSMETICOS E MEDICAMENTOS SA	35	350015	350057	3505708
016900000003	INSTITUTO BRASILEIRO DO MEIO AMBIENTE E DOS RECURSOS NATURAIS RENOVAVEIS	23	230003	230016	2304400
001500000997	CENTRO DIAGNOSTICO EM OFTALMOLOGIA	50	500002	500004	5002704
000800000994	BIO MANGUINHOS FUNDACAO OSWALDO CRUZ	33	330006	330018	3304557
000300000995	URBE CONSULTORIA E PROJETOS LTDA	31	310007	310030	3106200
000800000994	CLINICA CAVALLIERI	33	330006	330018	3304557
001400000995	BAYER PHARMA	35	350015	350061	3550308
000600000990	INSTITUTO DE PATOLOGIA JOACABA	42	420001	420004	4209003
001700000990	COMANDO DO 9O DISTRITO NAVAL	13	130003	130007	1302603
000500000999	CENTRO UNIVERSITARIO DE JI PARANA ULBRA	11	110002	110004	1100122
000700000992	INSTITUTO SAUDE E EDUCACAO VIDA	43	430003	430018	4302907
000800000994	EUROCLINICA	35	350010	350039	3504008
001200000991	UNIVERSIDADE DE SAO PAULO DEPARTAMENTO DE BIOLOGIA	35	350002	350014	3543402
001500000997	DEDETIZADORA ZARABATANA	50	500002	500004	5002704
002000000996	ANGIOCORPORE	35	350015	350063	3548500
000400000997	HOSPITAL DO SERVIDOR PUBLICO ESTADUAL FMO HSPE	35	350015	350061	3550308
000600000990	CONSULTORIO DE UROLOGIA	43	430005	430026	4314902
000400000997	PREFEITURA MUNICIPAL DE JAGUARI	43	430003	430018	4311106
870100000004	INSTITUTO NACIONAL DE METROLOGIA QUALIDADE E TECNOLOGIA	43	430005	430026	4314902
000600000990	FACULDADE ANHANGUERA DE CAMPINAS UNIDADE TAQUARAL	35	350007	350032	3509502
000400000997	HOSPITAL UNIVERSITARIO DE CANOAS	43	430005	430026	4304606
000200000993	AGILENT TECHNOLOGIES	35	350015	350057	3505708
000300000995	ENDOCRINOVET ENDOCRINOLOGIA E METABOLOGIA VETERINARIA LTDA	35	350015	350061	3550308
000800000994	INOVARE SERVICOS DE SAUDE	41	410005	410021	4119905
066900000000	INSTITUTO MATERNO INFANTIL DE PERNAMBUCO	26	260002	260005	2611101
000700000992	CONTENTO ODONTOLOGIA ESPECIALIZADA	43	430005	430026	4314902
001300000993	INSTITUTO FEDERAL DE CIENCIA E TECNOLOGIA DE GOIAS	52	520005	520015	5211503
000500000999	FOOD SAFE CONSULTORIA	33	330006	330018	3304557
000300000995	CENTRO NACIONAL DE PESQUISA PARA A CONSERVACAO DE PREDADORES NATURAIS	35	350012	350048	3504107
000500000999	INSTITUTO SENAI DE INOVACAO EM BIOMASSA	50	500002	500004	5002704
033300000002	UNIVERSIDADE FEDERAL DE MINAS GERAIS	31	310007	310027	3167202
009100000006	COMPANHIA DE DESENVOLVIMENTO DOS VALES DO SAO FRANCISCO E DO PARNAIBA DF	31	310006	310024	3169356
000200000993	ALLVET QUIMICA INDUSTRIAL LTDA	41	410003	410011	4113700
000300000995	HOSPITAL GERAL DO ITAIM PAULISTA	35	350015	350061	3550308
000600000990	CENTRO DE CIRURGIA DA OBESIDADE E GASTROENTEROLOGIA	35	350015	350061	3550308
001300000993	HERYBERTO ALVIM CONSULTORIO OFTALMOLOGICO	35	350007	350032	3509502
028100000002	MINISTERIO DA DEFESA COMANDO DA MARINHA	33	330006	330018	3304557
009200000008	EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA	21	210005	210020	2101400
000400000997	OTMA CKINICA MEDICA	42	420005	420016	4205407
001400000995	LABORATORIO BIO CHECK UP	11	110001	110001	1100205
001300000993	ESCOLA POLITECNICA	33	330006	330018	3304557
000400000997	PRIVATE OFFICE	35	350015	350061	3550308
000600000990	CLINICA DRA ANA OLGA	35	350015	350061	3550308
001100000990	INVITROCELL AVALIACAO MOLECULAR E CELULAR	35	350007	350032	3536505
047500000006	CENTRO FEDERAL DE EDUCACAO TECNOLOGICA DE PELOTAS	43	430007	430033	4314407
002200000990	POLICLINICA DOUTOR CARLOS JOSE DO ESPIRITO SANTO	31	310002	310007	3143302
000500000999	HOSPITAL EVANGELICO DE VILA VELHA	32	320003	320009	3205200
000400000997	BIOTEC SOLUCOES AMBIENTAIS LTDA	31	310007	310030	3106200
001900000994	QUIRON CLINICA CIRURGIA AVANCADA	31	310007	310030	3106200
000600000990	CLINICA DE ENDOCRINOLOGIA	35	350004	350020	3506003
001600000999	CLINICA MEDICA SASSE S S LTDA	35	350007	350032	3509502
000300000995	ESCOLA ESTADUAL DE ENSINO MEDIO CAIC MADEZATTI	43	430005	430026	4318705
003100000996	ESPACO ODONTO	26	260005	260017	2611606
001100000990	HOSPITAL IPIRANGA UNIDADE DE GESTAO ASSISTENCIAL	35	350015	350061	3550308
117800000006	PONTIFICIA UNIVERSIDADE CATOLICA DE MINAS GERAIS	31	310009	310044	3104205
985601000990	DEPARTAMENTO DE ENFERMAGEM	41	410003	410011	4113700
033000000007	UNIVERSIDADE ESTADUAL PAULISTA JULIO DE MESQUITA FILHO	35	350002	350014	3543402
000200000993	NUTRIMARK NUTRICAO CLINICA LTDA	43	430005	430026	4313409
000800000994	FACULDADE DE SAUDE PUBLICA UNIVERSIDADE DE SAO PAULO	35	350015	350061	3550308
000800000994	REDE DE ENSINO COLEGUIUM	31	310007	310030	3106200
000400000997	NUCLEO BAHIANO DE CARDIOLOGIA CLINICA	29	290003	290012	2910800
000600000990	MAQUEL ESTETICA COSMETICOS	42	420002	420008	4209102
000200000993	ROLDAO OLIVEIRA DE CARVALHO ADVOGADOS ASSOCIADOS	52	520003	520007	5201108
001100000990	SECRETARIA DAS CIDADES DO ESTADO DO CEARA	23	230003	230016	2304400
000600000990	CENTRO DE PESQUISA GONCALO MUNIZ	29	290005	290021	2927408
000200000993	HOMEOPATIA BRASIL	35	350002	350012	3516200
001500000997	NUCLEO ESPECIALIZADO EM SAUDE DA COMUNICACAO	28	280003	280011	2800308
000700000992	AGRILOGICA ENGENHARIA RURAL LTDA	52	520002	520005	5204904
010000000008	BANCO DO BRASIL S A	53	530001	530001	5300108
000300000995	PET DREAM COMERCIO DE PRODUTOS VETERINARIOS LTDA	52	520003	520010	5208707
000200000993	FUNCIONAL FISIOTERAPIA LTDA	31	310007	310030	3106200
000500000999	IMPRESSORA AMAZONENSE	13	130003	130007	1302603
011000000006	INSTITUTO AGRONOMICO DE PERNAMBUCO	26	260001	260004	2614105
001500000997	INSTITUTO BRASILEIRO DE GEOGRAFIA E ESTATISITCAS	53	530001	530001	5300108
001300000993	SERVICO DE IMUNOLOGIA HOSPITAL UNIVERSITARIO PROFESSOR EDGAR SANTOS	29	290005	290021	2927408
000900000996	ESPACO PSICOALIMENTAR	31	310011	310058	3162500
000300000995	HO SEMENTES LTDA	41	410003	410011	4103701
107400000001	FACULDADE DE MEDICINA DO ABC	35	350015	350061	3548708
000600000990	RUBRASGEO ENGENHARIA LTDA	33	330006	330018	3304557
000700000992	CENTRO DE BIOTECNOLOGIAS UN FEDERAL DO RIO GRANDE DO SUL	43	430005	430026	4314902
001000000998	INSTITUTO CARDIOVASCULAR SAO FRANCISCO DE ASSIS	31	310007	310030	3106200
001200000991	FACULDADE DE MEDICINA VETERINARIA DA UNIVERSIDADE DE SAO PAULO	35	350015	350061	3550308
000700000992	FEDERAL POLICE DEPARTMENT	53	530001	530001	5300108
000200000993	CENTRO DE LOGICA EPISTEMOLOGIA E HISTORIA DA CIENCIA	35	350007	350032	3509502
009200000008	EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA	33	330005	330012	3306107
000300000995	DENDRIX	35	350015	350061	3550308
000600000990	HOSPITAL REGIONAL NORTE	23	230001	230005	2312908
001400000995	UNIVERSIDADE FEDERAL DO TOCANTINS CAMPUS DE ARRAIAS TO	17	170002	170008	1702406
000800000994	EXERCITO BRASILEIRO DIRETORIA DE OBRAS MILITARES	53	530001	530001	5300108
001400000995	ESPACO JARDIM DO MAR	35	350015	350061	3548708
000800000994	ESCOLA DE ARTES CIENCIAS E HUMANIDADES EACH USP	35	350015	350061	3550308
000400000997	INSTITUTO DE NEFROLOGIA E UROLOGIA	35	350013	350050	3549904
016900000003	INSTITUTO BRASILEIRO DO MEIO AMBIENTE E DOS RECURSOS NATURAIS RENOVAVEIS	52	520003	520010	5208707
001900000994	CENTRO DE ESTUDOS E INTERVENCAO PARA O DESENVOLVIMENTO HUMANO	31	310007	310030	3106200
000400000997	BIOLOGICA SUL INDUSTRIA DE MEDICAMENTOS	41	410003	410010	4112108
002200000990	ESCOLA DE ENFERMAGEM AURORA DE AFONSO COSTA UFF	33	330006	330018	3303302
001100000990	UNESP INSTITUTO DE GEOCIENCIAS E CIENCIAS EXATAS CAMPUS RIO CLARO	35	350006	350026	3543907
000600000990	INSTITUTO FEDERAL FLUMINENSE CAMPUS CAMPOS GUARUS	33	330002	330003	3301009
004800000008	CENTRAIS ELETRICAS DO NORTE DO BRASIL	15	150006	150016	1508100
000300000995	NEWMED PRODUTOS PARA SAUDE LTDA	35	350015	350061	3550308
000200000993	RIO SPORT CENTER	31	310007	310030	3106200
000700000992	HERMETICA SERVICOS DE TRADUCAO E CONSULTORIA	35	350015	350061	3550308
000200000993	INSTITUTO DE BIOQUIMICA MEDICA	33	330006	330018	3304557
003500000993	REABILITAR CENTRO DE ODONTOLOGIA	29	290005	290021	2927408
000400000997	ESCOLA ENGENHARIA DE SAO CARLOS USP	42	420001	420002	4216008
001300000993	AQUASIS	23	230003	230016	2303709
001400000995	INSTITUTO DE UROLOGIA DO ESPIRITO SANTO	32	320003	320009	3205309
000500000999	AMPLA PREVENCAO E SAUDE	35	350015	350061	3550308
000600000990	CATHO	35	350015	350057	3505708
000400000997	CONSULTORIO DE FISIOTERAPIA CARDIORRESPIRATORIA	35	350013	350049	3509700
000200000993	CENTRO DE ONCOLOGIA DA BAHIA	29	290005	290021	2927408
001900000994	ZF SISTEMA DE DIRECAO	35	350012	350046	3552205
000300000995	ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL SAO JOSE DE CONVENTOS	43	430004	430021	4311403
000200000993	EMPRESA DE TECNOLOGIA DA INFORMACAO E COMUNICACAO DO MUNICIPIO DE SAO PAULO	35	350015	350061	3550308
001500000997	CLINICA CIRURGICA DO APARELHO DIGESTIVO	43	430003	430018	4316907
000200000993	ARTMED PANAMERICANA EDITORA LTDA	43	430005	430026	4314902
000700000992	ESPORTE CLUBE XV DE NOVEMBRO DE PIRACICABA	35	350006	350028	3538709
000400000997	ESCOLA NOSSA SENHORA DO CARMO	33	330006	330018	3304557
985601000990	DEPARTAMENTO DE ENFERMAGEM	33	330006	330018	3303302
001100000990	CENTRO DE MEDICINA NUCLEAR DA FMUSP	35	350015	350061	3550308
000700000992	SENAI SERVICO NACIONAL DE APRENDIZAGEM INDUSTRIAL UNIDADE FSA BA	29	290003	290012	2910800
000600000990	DIAGNOSTICO E TRATAMENTO DOS DISTURBIOS DO SONO	31	310010	310052	3152501
000700000992	FATEC SHUNJI NISHIMURA POMPEIA	35	350009	350038	3540002
000200000993	FACULDADE DE MEDICINA DE JUAZEIRO DO NORTE ESTACIO FMJ	23	230007	230032	2307304
000900000996	INSTITUTO FILADELFIA DE RIBEIRAO PRETO	35	350002	350014	3543402
000800000994	CENTRO DE DIAGNOSTICOS	25	250003	250017	2504009
000300000995	UNIVERSIDADE DE SAO PAULO FMRP USP	35	350002	350014	3543402
001200000991	HOSPITAL ESCOLA FAU UFPEL	43	430007	430033	4314407
000300000995	CLINICA GINA ZORINA	22	220002	220003	2211001
000600000990	CMS NAGIB JORGE FARAH	33	330006	330018	3304557
000300000995	INSTITUTO DE ESTETICA E REABILITACAO ORAL	31	310007	310030	3106200
000200000993	INSTITUTO DE IMUNOGENETICA	35	350015	350061	3550308
001000000998	EEEFM JUDITH DA SILVA GOES COUTINHO	32	320003	320009	3205200
047500000006	INSTITUTO FEDERAL SUL RIO GRANDENSE	43	430005	430026	4319901
000700000992	HOSPITAL VISAO LASER	35	350015	350061	3550308
000900000996	ISECENSA	33	330002	330003	3301009
001100000990	SETTING PSICOTERAPIAS	42	420004	420012	4202404
000400000997	COMPLEXO EDUCACIONAL SANTOS DUMONT	21	210001	210006	2112704
016200000000	COMPANHIA PAULISTA DE FORCA E LUZ	35	350002	350014	3543402
001200000991	UNITORAX UNIDADE DE PNEUMOLOGIA E CIRURGIA TORACICA	24	240004	240018	2408102
002000000996	COLEGIO ARQUIDIOCESANO DE SAO PAULO	35	350015	350061	3550308
154100000008	INSTITUTO FEDERAL DE EDUCACAO CIENCIA E TECNOLOGIA DO CEARA	23	230007	230032	2307304
000500000999	GREMIO NOVORIZONTINO	42	420001	420002	4211652
001100000990	CLINICA ODONTOLOGICA SANTA MONICA	42	420005	420016	4205407
000400000997	CONSULTORIO ODONTOLOGICO VM ODONTOLOGIA	41	410003	410011	4113700
000400000997	HOSPITAL DAS CLINICAS DA FAC DE MEDICINA DE RIBEIRAO PRETO	35	350002	350014	3543402
000200000993	HOSPITAL DAS CLICINAS DA FACULDADE DE MEDICINA DE RIBEIRAO PRETO USP	35	350002	350014	3543402
226100000009	INSTITUTO FEDERAL DE EDUCACAO CIENCIA E TECNOLOGIA DE GOIAS	52	520004	520012	5221858
001600000999	OTIMA GESTAO EXECUTIVA	35	350002	350013	3506102
001300000993	CENTRO UNIVERSITARIO ASSUNCAO UNIFAI	35	350015	350061	3550308
000400000997	FETALMED	41	410010	410037	4106902
000300000995	CLINICA DE ANESTESIA DE SALVADOR	29	290005	290021	2927408
001100000990	CENTRO UNIVERSITARIO CATOLICO UNISALESINAO AUXILIUM	35	350003	350017	3502804
000400000997	RIKEN QUIMICA INDUSTRIA COMERCIO LTDA	35	350006	350028	3544004
000800000994	GASTROCENTRO CLINICA MEDICA	42	420002	420008	4209102
000400000997	HOSPITAL UNIVERSITARIO PROFESSOR EDGARD SANTOS DA UFBA	29	290005	290021	2927408
001300000993	EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA EMBRAPA ALGODAO	25	250003	250017	2504009
001700000990	ONE COWORKING PESSOAS E NEGOCIOS	41	410007	410027	4118501
000300000995	MEBRAFE INSTALACOES E EQUIPAMENTOS FRIGORIFICOS LTDA	43	430002	430016	4305108
000600000990	ASSOCIACAO DE PAIS E AMIGOS DOS EXEPCIOINAIS PARNAIBA PI	22	220001	220002	2207702
001900000994	DEPTO PATOLOGIA FMVZ USP	35	350015	350061	3550308
001600000999	INSITUTO DO CORACAO	35	350015	350061	3550308
000200000993	BRASKEM CAMPINAS	35	350007	350032	3509502
000200000993	ONG AMIGAS DO PARTO	35	350015	350061	3550308
000300000995	ESCOLA DE COMUNICACAO E ARTES USP	35	350015	350061	3550308
431200000000	UNIVERSIDADE ESTADUAL DO RIO GRANDE DO SUL	43	430001	430004	4307005
001300000993	SOCIEDADE PARA CONSERVACAO DAS AVES DO BRASIL	35	350015	350061	3550308
066700000006	INSTITUTO FLORESTAL DO ESTADO DE SAO PAULO	35	350008	350036	3554300
003000000994	CENTRO MULTIDISCIPLINAR DE ESTUDOS CLINICOS DO ABC	35	350015	350061	3548708
000200000993	GEMACOM TECH INDUSTRIA E COMERCIO LTDA	31	310012	310064	3128402
000400000997	FATEC SAO JOSE DOS CAMPOS	35	350013	350050	3549904
047700000000	INSTITUTO FEDERAL DE EDUCACAO CIENCIA E TECNOLOGIA DO MARANHAO	21	210004	210015	2103307
001400000995	CONSELHO REGIONAL DE ENGENHARIA ARQUITETURA E AGRONOMIA EST DE SAO PAULO	42	420001	420002	4216008
000400000997	CLINICA DE FISIOTERAPIA E PILATES	31	310009	310043	3122306
002900000992	BIOTRAN BIOTECNOLOGIA E TREINAMENTO EM REPRODUCAO ANIMAL	31	310010	310049	3101607
000300000995	FARMACIA DROGAFONE	35	350007	350032	3520509
000800000994	UCB BIOPHARMA S A	35	350015	350061	3550308
000900000996	HOSPITAL PRO CARDIACO RIO DE JANEIRO	33	330006	330018	3304557
000700000992	AGROMIC PESQUISA PRODUCAO E COMERCIO DE INSUMOS BIOLOGICOS LTDA	35	350006	350028	3538709
000900000996	UNIVERSIDADE ANHANGUERA DE SAO PAULO UNIAN SP	35	350015	350061	3547809
001000000998	ESCOLA ESTADUAL DE ENSINO MEDIO SANTA RITA 5ª CRE	43	430007	430033	4314407
000500000999	INSTITUTO DE RADIOLOGIA HC FMUSP	35	350015	350061	3550308
000200000993	METALSA BRASIL IND E COM DE AUTOPECAS LTDA	41	410010	410037	4104204
192900000005	UNIVERSIDADE DO ESTADO DO PARA	15	150003	150008	1502400
000500000999	MECTRON ENGENHARIA INDUSTRIA E COMERCIO S A	35	350013	350050	3549904
000200000993	INSTITUTO DE PESQUISA ECONOMICA APLICADA RJ	33	330006	330018	3304557
001500000997	FACIALL	35	350015	350061	3550308
000900000996	SANASA CAMPINAS	35	350007	350032	3509502
001300000993	CENTRO OTORRINOLARINGOLOGIA	53	530001	530001	5300108
001000000998	CENTRO NACIONAL DE BIOLOGIA ESTRUTURAL E BIOIMAGEM	33	330006	330018	3304557
000400000997	REVITALIZE PILATES NUTRICAO ESTETICA	42	420001	420001	4200804
000800000994	FACULDADE DE CIENCIAS MEDICAS UNIVERSIDADE ESTADUAL DE CAMPINAS	35	350007	350032	3509502
000500000999	CLINICA DE UROLOGIA E ANDROLOGIA	31	310007	310030	3106200
002300000991	INSTITUTO DA CRIANCA HOSPITAL DAS CLINICAS DA FMUSP	35	350015	350061	3550308
000600000990	FARMACIAS LIDER FARMA	42	420001	420002	4204202
000300000995	ASSOCIACAO BRASILEIRA DE ODONTOLOGIA SECCAO MATO GROSSO DO SUL	50	500002	500004	5002704
000600000990	ESCOLA ESTADUAL PROF FRANCISCO DE ASSIS DIAS RIBEIRO	26	260001	260001	2612455
000700000992	CEO CENTRO DE ESPECIALIDADES ODONTOLOGICAS	31	310011	310057	3138203
870400000000	CENTRO FEDERAL DE EDUCACAO TECNOLOGICA DEMINAS GERAIS	31	310007	310030	3106200
000900000996	NUCLIMAGEM CLINICA DE MEDICINA NUCLEAR	43	430005	430026	4314902
002600000997	CIRURGIA PLASTICA TICIANO CLO	31	310007	310030	3106200
154100000008	INSTITUTO FEDERAL DE EDUCACAO CIENCIA E TECNOLOGIA DO CEARA	41	410006	410023	4110052
000500000999	GINECOLOGIA ESTETICA MEDICA E MASTOLOGIA	35	350002	350012	3516200
000200000993	LABORATORIO DE CATALISE E MATERIAIS	29	290005	290021	2927408
000200000993	INSTITUTO DE MEDICINA FETAL	35	350015	350061	3550308
000400000997	SOCIEDADE UNIVERSITARIA REDENTOR	33	330001	330001	3302205
000900000996	CENTRO DE REABILITACAO FISIO VITALE LTDA	52	520003	520010	5208707
000600000990	HOSPITAL ESPERANCA REDE DOR SAO LUIZ	26	260005	260017	2611606
001300000993	PODOVALE	35	350013	350050	3554102
001700000990	ETICA JURIDICA FARIA E GUIMARAES ADVOGADOS ASSOCIADOS	52	520003	520010	5208707
558800000009	INSTITUTO FEDERAL DE MATO GROSSO	51	510005	510021	5104807
000600000990	GLOBAL FALCONS FALCOARIA E CONSERVACAO LTDA	31	310007	310030	3106200
001000000998	SECRETARIA DE ESTADO DE SAUDE DE DISTRITO FEDERAL	53	530001	530001	5300108
000300000995	CLINICA VETERINARIA CLIN DOG	51	510004	510017	5103403
000500000999	INSTITUTO CIMAS DE ENSINO	35	350015	350061	3550308
000500000999	INSTITUO FEDERAL DE EDUCACAO CIENCIA E TECNOLOGIA DO RIO GRANDE DO NORTE	24	240003	240015	2408300
000500000999	INSTITUTO DE ODONTOLOGIA ANTROPOSOFICA	35	350015	350061	3550308
021000000003	DEPARTAMENTO DE POLICIA FEDERAL	13	130003	130007	1302603
000400000997	CLINICA CARDIOLOGICA GIFFHORN	41	410010	410037	4106902
000300000995	RAIADROGASIL	35	350013	350054	3550704
001300000993	BADESUL DESENVOLVIMENTO	43	430005	430026	4314902
000300000995	CRAS AERO RANCHO PROFESSORA ADEVAIR DA COSTA LOLLI GUETTI	50	500002	500004	5002704
000500000999	LEV TERMOPLASTICOS LTDA	31	310007	310029	3147105
000200000993	NESTLE QUALITY ASSURANCE CENTER	35	350015	350061	3550308
000500000999	CENTRO NACIONAL DE PESQUISA EM ENERGIA E MATERIAIS CNPEM	35	350007	350032	3509502
822900000009	EMPRESA DE PESQUISA AGROPECUARIA E EXTENSAO RURAL DE SANTA CATARINA	42	420006	420018	4218707
119300000003	UNIVERSIDADE DO ESTADO DE SANTA CATARINA	42	420004	420013	4208203
000200000993	CENTRO UNIVERSITARIO MAURICIO DE NASSAU	26	260005	260017	2611606
000300000995	RODOVIA DAS CATARATAS S A ECOCATARATAS	41	410006	410023	4104808
833700000000	UNIVERSIDADE DO ESTADO DE MINAS GERAIS	31	310012	310063	3113305
000500000999	HOSPITAL UNIVERSITARTIO SAO JOSE	31	310007	310030	3106200
000600000990	HOSPITAL CENTRAL DE AERONAUTICA	33	330006	330018	3304557
000400000997	OROPEDICO BH	31	310007	310030	3106200
001200000991	CONSULTORIO DE PSICOLOGIA SOMATICA	24	240004	240018	2408102
000500000999	CIBECOL INDUSTRIAL FARMACEUTICA LTDA	43	430005	430026	4314902
000300000995	UNIVESIDADE FEDERAL DE CAMPINA GRANDE	25	250003	250017	2504009
001500000997	CONSELHO DE CONTROLE DE ATIVIDADES FINANCEIRAS	53	530001	530001	5300108
000500000999	CENTRO DE PESQUISA CLINICA DO HOSPITAL UNIVERSITARIO DA USP	35	350015	350061	3550308
001900000994	GRUPO HOSPITALAR CONCEICAO HOSPITAL DA CRIANCA CONCEICAO	43	430005	430026	4314902
000300000995	CLINICA ETHOS	35	350012	350047	3525904
000200000993	UPE UNIVERSIDADE DE PERNAMBUCO	26	260005	260017	2611606
